Ángelo Martino,1,3,3,63,59,29,48,36,42,46,44,22,54,50,59,46,46,73,76,54,44,82,77,40,48,61,45,42,51,46,52,49
Paulo Dybala,1,3,4,91,91,14,20,20,48,85,85,24,82,82,78,83,67,91,86,81,65,85,91,75,68,82,88,88,88,82,84,88
Isidoro,0,3,2,53,52,69,74,66,78,61,52,63,43,37,68,58,60,77,80,74,72,59,79,87,20,65,27,38,59,44,49,35
Luke Chambers,0,3,2,57,45,67,66,72,75,64,21,68,50,52,63,65,56,65,67,80,80,60,64,75,71,40,23,24,34,17,25,17
Cian Bolger,0,2,2,45,22,63,65,63,66,47,24,56,43,41,18,45,37,66,50,60,83,32,33,70,68,51,32,35,22,28,50,23
Viktor Tranberg,0,3,2,32,21,40,56,54,43,47,24,52,29,37,29,29,20,53,58,57,57,59,49,60,47,33,15,34,25,25,30,28
Ricardo Álvarez,1,2,4,81,81,45,54,58,63,75,73,53,73,74,80,77,77,64,67,69,76,56,74,74,64,76,68,75,78,76,63,73
Sergio Almirón,1,2,2,54,52,26,24,29,58,69,72,17,47,48,35,46,32,43,42,64,74,51,36,61,78,68,62,59,41,33,68,56
Tadeusz Socha,0,3,2,63,56,62,75,74,78,48,52,74,39,41,53,56,53,74,85,61,61,70,63,80,47,46,44,48,38,51,42,41
Cédric Hountondji,0,2,2,54,43,70,63,73,69,57,25,68,34,46,47,64,58,53,60,60,82,38,53,51,70,48,28,29,39,35,45,30
Cho Chan Ho,1,2,3,65,64,39,28,31,67,66,62,53,63,66,65,65,62,75,75,58,73,88,81,78,63,66,60,58,57,57,63,62
Diego Gregori,1,3,3,66,68,24,26,25,58,60,68,21,68,61,58,62,55,72,71,66,40,77,73,57,39,52,53,49,36,33,47,39
Mateo Palacios,1,3,2,55,63,33,45,38,55,53,57,42,58,39,63,66,57,80,82,73,47,74,87,73,48,50,52,50,62,66,52,34
René Meléndez,1,3,2,62,63,37,36,33,45,44,60,30,66,60,63,63,67,74,70,50,51,75,74,64,44,58,44,59,60,50,59,50
Luis Advíncula,1,4,3,73,76,61,70,68,70,68,65,62,60,60,72,67,65,93,92,80,74,77,79,72,59,76,58,68,77,69,64,59
Maximiliano Olivera,0,3,2,74,74,66,72,72,64,63,58,65,45,59,74,68,58,70,72,70,68,63,65,61,55,65,53,68,65,71,52,38
Willem Huizing,0,3,2,57,40,61,57,63,76,55,32,66,30,55,30,46,41,54,45,60,66,60,55,71,65,40,27,23,31,36,46,36
Krisztián Tamás,0,3,2,46,49,59,61,61,55,63,39,64,23,58,57,44,40,75,73,69,56,80,81,90,49,58,37,37,29,27,51,42
Mickaël Tacalfred,0,2,2,57,52,69,69,69,72,52,31,66,44,50,60,66,60,46,51,59,70,69,43,71,69,65,21,53,53,50,47,40
Ismael Sosa,1,3,3,76,76,39,39,47,67,70,77,50,73,78,69,76,65,91,89,75,70,70,83,68,71,76,76,70,70,54,60,56
Camacho,0,3,2,75,64,75,74,82,86,84,66,85,79,72,50,81,74,64,59,84,78,63,71,85,83,76,58,54,62,59,48,52
Perceval Acunha,0,3,2,48,21,61,59,70,61,54,25,56,34,75,41,59,46,57,72,45,70,46,75,55,55,52,22,45,33,44,43,47
Ryan Haynes,0,3,2,60,67,52,56,57,58,49,58,52,59,48,70,54,59,77,80,70,61,64,65,60,50,46,59,44,70,61,53,42
Alimami Gory,1,3,2,50,50,20,13,18,27,49,55,11,47,45,30,47,30,85,88,55,70,59,83,66,61,53,63,46,40,30,67,38
Cristián Suárez,0,3,2,58,39,70,71,70,75,70,54,67,35,56,62,64,63,62,76,68,72,57,41,80,70,45,32,31,39,39,14,35
Zakaria Labyad,1,5,4,80,77,24,28,36,32,71,67,31,66,72,70,73,65,78,77,70,56,83,78,69,49,75,64,74,78,73,68,74
Dean Winnard,0,3,2,47,38,60,55,58,69,48,35,60,41,44,45,47,41,73,74,82,71,76,71,84,56,26,24,25,43,28,27,23
Sebas Couteira,1,4,4,76,74,39,41,52,46,74,74,38,73,71,76,76,59,81,77,48,52,70,64,67,54,52,70,52,67,76,57,67
Jimmy Roye,1,3,3,70,65,40,44,51,67,58,58,55,68,60,63,68,65,67,73,71,55,75,68,59,48,59,65,62,66,70,72,58
Habib Maïga,0,2,2,52,56,52,53,60,59,42,27,50,39,45,52,58,55,66,68,58,63,55,53,65,56,45,38,42,30,32,44,28
Claytisco Branco,0,3,2,59,52,75,66,76,77,65,55,72,52,61,71,64,63,63,61,57,67,51,58,52,60,63,46,54,57,45,56,52
Juan Suescún,1,3,2,62,58,20,13,13,29,63,65,18,51,45,31,53,39,67,72,68,56,73,72,71,53,58,63,50,46,33,64,61
Mbwana Ally Samatta,1,3,3,67,70,15,13,18,53,67,72,18,56,71,63,63,45,79,81,58,73,65,78,82,70,76,76,65,65,57,70,69
Omar Holness,1,2,3,56,58,31,41,34,49,49,51,25,58,60,53,62,55,79,79,74,60,56,51,55,40,60,45,54,53,55,60,48
Juan Daniel Roa,1,2,2,69,68,63,67,66,74,65,72,65,67,63,64,66,67,76,74,92,70,77,71,84,56,55,30,65,37,30,34,54
Leandro Paredes,0,4,4,82,77,64,72,75,79,74,64,72,82,74,74,83,80,75,69,79,69,77,77,61,60,80,55,76,79,71,57,73
Moritz Hischier,0,3,2,54,56,40,52,42,44,54,49,22,50,60,45,63,63,63,68,48,40,78,61,55,40,52,48,35,47,47,52,48
Aleksandr Kokko,1,3,2,65,59,21,23,15,46,54,65,20,58,74,34,46,38,60,63,59,73,68,78,67,64,62,64,63,31,45,62,50
Jack Cowgill,0,2,2,31,26,54,62,63,45,53,23,55,23,36,22,30,23,55,62,62,60,52,49,57,56,41,25,22,23,36,45,23
Süleyman Koç,1,3,3,73,74,27,25,28,51,63,65,20,62,60,75,70,59,82,85,68,66,83,78,72,43,62,59,46,66,47,56,53
Josh Magennis,1,3,2,62,62,48,48,50,68,57,52,52,56,57,62,60,58,83,83,77,91,53,59,76,66,66,61,56,42,28,61,44
Oleksandr Kucher,0,3,2,64,42,82,78,83,69,73,56,84,62,71,42,63,62,62,65,75,79,66,51,62,75,59,49,49,43,42,33,64
Konstantin Vassiljev,1,4,3,74,71,58,61,63,62,70,72,41,74,76,73,76,73,62,55,61,63,76,72,58,47,77,70,82,70,75,76,62
Igor Rossi,0,2,2,60,51,66,64,66,65,60,34,63,47,61,39,62,56,47,55,57,73,49,42,58,72,43,22,26,43,32,39,27
Brendan Chardonnet,0,3,2,55,45,67,62,68,54,55,32,60,38,51,38,56,54,71,75,63,75,70,56,81,64,49,24,32,28,35,53,33
Alvin Segbia,1,3,3,52,62,25,31,23,26,54,42,22,44,42,53,51,41,76,68,40,53,71,67,46,31,53,54,44,47,34,50,46
Brayan Angulo,0,3,2,67,66,69,71,70,66,68,45,68,57,70,69,60,63,85,79,80,78,73,70,75,38,70,51,59,61,46,34,25
Alan Kasaev,1,4,4,76,78,26,28,32,58,77,74,34,73,73,73,76,72,82,81,58,65,81,76,53,57,70,72,68,72,61,63,68
Leandro Cabrera,0,3,2,57,52,68,74,70,77,59,34,63,45,42,60,57,59,64,72,79,82,56,68,90,76,42,23,35,46,48,49,27
Marcin Flis,0,3,2,42,47,56,60,63,58,59,33,65,29,49,58,50,49,71,71,77,62,66,72,56,59,23,33,33,22,38,33,35
Mounir Bouziane,1,3,2,64,69,19,23,21,46,58,62,18,55,47,59,64,42,77,79,55,68,73,74,66,53,68,60,49,53,31,55,62
Ahmet İlhan Özek,1,4,4,74,71,19,16,18,63,69,68,32,63,64,71,66,62,87,90,69,67,73,75,65,57,73,66,67,72,56,58,62
Ryan Mendes,1,4,3,68,74,23,18,21,45,72,73,19,68,68,68,66,52,89,86,73,58,77,89,50,43,60,69,57,66,67,65,53
Antonaldo Laforte,1,3,3,75,53,22,24,21,68,58,74,22,75,65,52,75,69,63,65,65,68,64,51,55,59,65,68,63,58,54,51,52
Patrick Herrmann,1,3,3,79,83,27,40,26,58,80,82,29,77,70,79,78,64,87,88,64,56,82,86,69,55,78,76,74,74,50,61,74
Nick Viergever,0,2,2,64,60,75,78,76,81,73,57,74,50,71,66,67,69,67,72,83,72,67,63,72,67,64,43,48,45,36,48,41
Aaron Dhondt,1,3,2,57,55,15,19,22,55,52,57,19,52,54,45,56,35,67,69,55,52,70,68,68,59,65,62,60,47,49,60,56
Frederik Børsting,1,3,2,68,67,22,40,44,70,53,56,22,52,50,60,62,54,75,79,68,59,64,61,53,45,68,55,50,49,50,53,48
Gregg Wylde,1,3,3,61,64,41,42,45,59,67,52,43,62,54,55,63,54,90,91,62,59,80,84,82,60,70,42,64,71,68,38,53
Alejandro Faurlín,0,2,3,70,59,59,70,69,80,80,54,67,75,80,62,77,77,47,50,59,80,56,58,73,71,66,54,65,63,67,49,60
Mateusz Klich,1,3,3,76,72,43,35,44,51,72,67,57,71,76,61,77,73,67,52,73,54,70,67,64,48,66,64,67,69,66,74,59
Yannick Gerhardt,1,3,3,78,75,65,73,71,74,76,71,72,77,65,71,80,74,69,69,78,74,67,73,64,59,75,71,64,65,55,50,57
Harry Lennon,0,3,2,49,26,64,64,65,43,52,29,61,33,56,24,42,31,67,72,60,73,51,64,71,64,38,18,19,24,31,37,24
Daniele Cacia,1,3,2,72,61,13,15,14,36,71,75,15,52,70,38,61,34,74,67,65,71,60,72,90,72,72,74,51,60,48,75,70
Aymen Barkok,0,3,4,75,78,52,55,54,56,56,59,47,59,48,55,61,57,70,68,57,67,65,64,59,61,62,62,59,59,58,53,50
Liam Martin,1,3,3,56,59,17,18,19,35,55,54,24,51,49,55,50,43,66,67,55,45,71,65,54,52,51,58,52,40,33,59,39
Emanuel Schreiner,1,3,2,63,58,63,65,66,73,63,40,58,31,56,62,58,57,72,76,73,63,64,71,60,47,46,36,33,30,23,27,36
Awad Khrees,1,4,3,58,59,63,65,64,66,61,55,64,50,50,64,59,56,62,65,73,79,71,72,66,56,60,45,39,40,37,52,52
Callum Roberts,1,3,3,61,67,22,16,17,40,64,43,14,60,50,43,64,48,69,68,59,42,80,55,54,50,61,63,65,58,51,63,65
Craig Gardner,1,3,2,74,68,70,73,72,87,76,72,70,70,76,70,73,74,55,53,84,73,74,69,66,68,87,65,84,70,76,81,71
Wilfried Bony,1,4,3,76,74,25,28,42,70,81,83,38,65,83,45,68,45,69,75,78,94,72,67,86,84,85,83,80,66,58,77,76
Takuma Abe,1,4,3,65,62,40,38,42,58,61,60,50,59,57,61,64,59,60,57,67,64,76,74,46,61,60,66,63,53,55,58,57
Alejandro Castro,0,3,2,62,59,67,67,68,70,67,47,68,63,70,63,68,68,62,50,70,72,69,61,73,67,69,37,58,60,62,54,54
Stefan Šimić,0,2,2,50,40,68,63,68,62,58,18,59,25,36,43,46,47,34,49,54,78,50,51,68,63,11,20,21,29,27,21,12
Dieter Elsneg,1,3,4,66,72,50,48,49,64,55,61,50,60,67,55,63,58,85,84,77,59,81,82,63,57,64,65,59,58,61,62,63
Ondřej Petrák,0,3,2,67,62,61,64,69,55,63,40,75,67,70,59,69,68,78,76,74,74,59,66,76,71,51,30,48,56,24,30,29
Maxime Barthelmé,1,3,3,69,72,65,69,67,69,73,70,64,71,70,67,73,64,72,74,67,56,81,71,52,64,45,53,71,65,55,58,42
Tony Watt,1,3,3,70,72,17,17,24,67,65,68,19,56,71,31,56,43,83,80,61,78,74,67,69,59,73,67,69,63,33,68,50
Cristiano,1,4,3,73,77,32,30,31,58,63,67,47,68,57,67,67,66,90,92,68,86,53,72,53,62,79,71,73,70,74,69,65
Sultan Al Duayyi,0,3,2,61,57,65,63,64,67,66,47,63,43,50,60,62,46,73,71,79,78,65,68,79,62,49,40,43,37,30,43,59
Emanuel Reynoso,1,3,3,62,71,34,46,39,64,56,55,40,75,43,51,70,62,70,62,66,41,75,89,58,58,60,45,63,60,62,54,47
Jamie Sendles-White,0,3,2,54,50,62,61,62,56,47,39,56,38,45,38,59,52,68,66,57,73,65,57,71,61,42,29,32,29,39,46,33
Stefan Ilsanker,0,3,2,59,50,69,76,77,89,75,46,80,56,53,39,69,61,45,69,86,83,51,34,55,63,70,45,62,41,33,37,43
Richard Foster,0,2,2,53,54,57,55,58,55,64,19,56,55,54,56,62,53,81,81,76,68,76,77,80,64,49,13,19,53,48,29,18
Tom Marriott,1,3,2,51,50,36,31,36,46,44,47,23,54,47,46,60,51,75,72,62,38,55,71,62,40,45,40,43,50,50,48,39
Jimmy Ryan,0,3,2,68,66,61,65,66,67,65,62,58,69,80,60,68,62,68,67,80,71,78,85,71,37,69,54,68,61,65,50,49
Pervis Estupiñán,0,3,3,56,47,53,62,58,48,56,46,58,37,40,63,61,41,64,59,69,56,76,55,64,58,21,20,22,32,36,40,28
Tobi Adebayo-Rowling,0,4,3,51,56,53,52,54,53,50,41,58,39,48,53,51,45,74,72,67,55,63,68,57,51,35,34,27,37,32,35,24
Nicolás Ramírez,0,2,2,59,45,64,61,62,60,54,26,59,33,48,31,57,55,63,67,60,70,52,57,69,58,47,30,24,22,24,34,34
Thuso Phala,1,3,3,68,72,29,31,36,72,61,62,46,63,71,66,66,67,88,85,76,42,81,82,68,59,61,71,68,57,60,65,59
Yoon Soo Yong,1,3,2,61,52,39,44,40,58,50,49,43,55,53,38,56,57,67,60,69,56,61,75,58,43,51,35,56,56,43,36,40
Adel Taarabt,1,4,4,82,85,29,25,32,59,64,66,39,68,77,70,68,54,68,65,30,68,78,74,45,36,74,64,70,80,71,70,77
Cedric Itten,1,2,2,65,53,22,30,30,31,58,65,29,55,56,35,57,46,64,59,65,66,61,56,65,64,51,63,55,36,34,66,42
Mark Hughes,0,2,2,51,47,53,46,52,41,54,56,47,53,43,46,56,53,65,63,54,48,64,71,53,51,56,49,53,45,46,56,53
Diego Ferraresso,0,3,2,53,67,61,65,71,61,61,34,55,47,45,45,61,54,71,57,51,45,65,55,55,45,23,21,29,25,38,49,32
Julien Viale,1,3,3,61,57,20,23,19,50,59,64,24,48,54,59,60,47,62,52,60,70,59,70,82,62,64,61,64,47,54,71,60
Jonathan Fleita,0,2,2,50,30,63,69,63,60,61,29,60,31,57,28,37,34,64,63,61,68,60,42,72,62,50,27,26,33,27,42,27
Pape Abou Cissé,0,2,2,36,31,63,65,69,68,53,29,64,30,41,27,62,55,64,54,73,75,38,47,59,61,44,23,27,29,33,38,33
Arnaud Souquet,0,3,2,72,69,75,74,76,61,71,71,70,69,66,72,76,70,73,72,72,67,63,65,64,64,56,44,41,60,46,49,39
Akira Takeuchi,0,2,2,58,44,66,68,65,73,64,33,62,55,52,33,57,51,39,47,65,68,64,65,81,58,45,32,38,34,28,36,30
Daniel Adejo,0,2,2,57,51,66,68,70,70,66,33,67,40,66,47,60,57,78,83,86,86,68,60,83,71,62,35,35,37,36,42,36
Julian Derstroff,1,3,2,68,69,16,17,18,44,67,61,22,62,55,56,62,48,74,80,58,58,66,75,59,60,66,61,61,57,45,67,67
Mathieu Bodmer,0,4,2,83,78,72,72,75,76,83,76,73,83,81,70,85,82,45,43,59,82,40,51,64,78,72,60,70,76,72,76,65
Elías Hernández,1,3,4,80,73,60,52,45,39,70,67,42,73,70,80,70,70,73,77,77,54,78,75,70,49,72,62,73,70,67,65,70
Jake Bidwell,0,2,2,65,59,71,66,69,65,62,63,64,55,62,70,68,66,70,68,75,65,64,60,59,56,65,29,51,58,60,21,44
Djamel Bakar,1,3,3,71,73,19,21,19,49,66,66,43,64,42,64,66,61,78,78,60,62,79,77,73,64,75,70,71,74,59,63,68
Juan Camilo Roa,0,3,3,71,62,72,65,70,59,56,57,67,66,50,48,72,70,61,66,80,58,71,71,73,58,43,42,45,36,32,36,33
Tim Clancy,0,3,2,54,42,59,52,60,84,52,44,57,50,52,51,55,46,61,70,57,74,54,58,63,62,15,16,19,35,16,18,12
Xavi Molina,0,3,2,62,55,62,63,61,74,66,54,67,59,66,47,70,67,66,67,79,70,64,71,81,78,58,40,45,49,42,37,33
Bryan Carrasco,1,3,4,66,70,59,62,62,64,57,62,64,43,56,62,64,58,89,86,62,51,68,89,59,53,72,61,72,61,52,61,59
Thomas Salamon,0,4,2,65,64,62,67,63,43,50,65,40,65,35,66,61,60,66,69,72,56,75,76,71,55,52,55,46,61,58,55,47
Franco Brienza,1,4,3,84,80,46,58,54,50,76,70,68,83,78,76,80,76,69,63,54,44,91,79,50,33,78,56,78,80,75,79,74
Timofey Kalachev,0,3,3,76,75,43,50,58,76,66,71,65,74,65,78,76,76,74,69,74,56,83,71,70,46,70,71,73,78,77,68,55
Marcin Kowalczyk,0,3,2,61,53,60,62,69,61,62,35,53,54,52,55,65,60,67,68,75,70,57,64,58,64,69,40,57,58,46,51,54
Benjamin Hübner,0,2,2,63,58,78,78,81,74,76,41,78,51,59,47,57,49,54,55,62,78,36,48,60,81,52,20,22,40,42,50,45
Jacopo Petriccione,0,3,2,64,62,54,61,62,61,63,33,55,66,48,49,68,65,63,55,54,60,66,58,62,63,57,49,46,50,42,49,39
Junya Tanaka,1,4,3,75,69,21,21,36,55,70,68,37,74,76,67,68,56,60,78,68,76,59,75,82,71,76,73,73,81,78,73,73
Vital Nsimba,0,3,2,60,67,70,61,71,74,65,58,71,59,49,66,61,61,88,88,81,65,88,86,77,59,69,56,63,65,42,50,49
Julián Quiñones,0,2,2,48,31,68,59,72,73,62,25,73,33,59,27,41,67,31,34,65,91,29,30,30,79,66,21,41,28,49,35,29
Patrick Mtiliga,0,3,2,65,58,72,71,68,73,55,57,69,59,61,69,71,58,70,74,52,62,81,74,80,59,68,51,53,56,46,55,52
Jang Seong Jae,1,3,2,60,58,35,32,29,33,46,59,32,60,43,59,65,60,62,57,80,54,76,56,64,46,60,60,58,58,60,57,51
Paul Lasne,1,3,3,76,73,73,72,73,72,75,72,76,73,71,75,76,75,69,70,73,73,66,70,70,66,79,73,77,71,63,59,73
Kim Min Woo,1,4,3,71,67,62,65,63,63,68,68,66,71,60,67,71,65,73,72,82,67,74,73,45,50,63,61,63,69,49,53,53
Georgios Tzavellas,0,3,2,71,57,70,71,72,85,70,43,76,49,70,75,67,72,70,67,70,77,71,56,75,62,77,53,73,81,75,64,63
Farid Beziouen,1,3,3,62,68,28,32,27,36,69,53,22,57,56,62,72,57,73,70,53,35,86,75,62,33,55,56,47,56,64,55,50
Siebe Schrijvers,1,4,3,75,77,32,51,53,66,69,69,41,70,70,71,73,66,76,72,78,53,78,83,71,54,69,71,73,70,73,63,73
Nicolas Gétaz,0,3,2,64,62,55,54,50,42,56,61,53,42,32,51,60,55,75,72,68,63,61,63,62,47,61,41,32,21,45,54,32
Juanan Entrena,1,3,4,62,70,30,28,29,33,55,70,29,59,40,61,61,60,61,62,60,55,59,62,58,59,47,57,49,70,48,39,56
Jakob Glesnes,0,2,2,55,52,65,64,67,72,60,23,64,38,37,25,58,58,59,64,63,72,53,42,75,63,45,20,28,25,30,38,28
Abdallah Ndour,0,3,2,66,54,53,67,62,53,47,41,46,37,38,62,63,59,77,74,60,72,63,68,70,59,36,24,23,28,27,38,30
Andreas Gruber,1,3,3,57,60,22,31,24,53,72,59,21,59,51,61,61,60,73,75,68,47,76,73,72,54,65,55,41,60,62,48,55
Ádám Gyurcsó,1,3,3,66,74,14,22,17,54,58,68,34,77,65,70,68,59,84,87,67,60,79,83,66,58,70,68,69,64,65,67,65
Khaled Al Ghamdi,0,3,3,66,65,65,62,59,73,66,61,62,58,65,64,68,58,83,84,70,77,77,86,62,59,28,27,25,55,34,34,25
Daniel Bowles,0,2,2,55,54,65,64,67,61,45,54,67,53,58,54,61,51,67,68,72,69,62,61,67,58,43,36,34,37,40,42,30
Yuri Ribeiro,0,3,2,65,64,56,62,60,53,52,59,62,57,56,61,57,49,81,77,70,64,74,78,73,45,45,31,34,60,30,36,35
Elias Fontoira,0,3,2,75,74,64,73,67,65,76,66,75,77,82,70,73,74,68,72,74,71,69,66,70,66,68,69,72,74,75,72,67
Andrés Correa,0,3,2,61,37,73,68,69,68,71,26,63,32,69,30,60,54,52,55,60,73,63,47,64,73,36,22,25,30,28,33,27
Franck Honorat,1,2,2,65,63,16,15,16,31,55,59,12,51,50,39,53,40,75,75,53,45,68,60,72,63,66,65,59,40,42,68,55
Ary Papel,1,3,3,66,70,30,28,32,64,64,61,32,52,51,56,65,50,78,75,70,68,66,73,59,59,70,60,64,68,40,48,51
Hadi Yahya,0,3,2,30,24,57,59,61,60,51,21,62,32,50,28,36,34,49,46,79,75,51,61,91,56,38,20,20,21,23,36,23
Chris Kum,0,4,2,54,60,65,76,67,88,64,35,80,56,61,58,56,69,69,70,68,67,66,61,81,71,72,32,43,34,32,44,32
Leandro Marín,0,3,2,67,67,65,73,69,82,62,45,62,53,57,70,67,67,69,70,74,72,61,65,76,72,61,49,48,42,28,50,48
Deni Alar,1,4,3,72,66,30,23,28,57,72,76,32,67,57,56,59,58,76,72,73,66,67,70,80,60,71,69,63,65,63,64,63
Ma Leilei,1,3,2,57,53,18,23,20,56,69,52,40,53,51,60,57,56,60,62,49,47,60,81,43,49,49,42,64,58,62,23,38
Nathan Dyer,1,3,4,78,80,33,48,45,69,67,74,35,66,67,64,74,65,92,88,84,56,95,86,70,32,75,75,74,58,42,70,52
Jonathan Ávila,0,3,2,58,27,72,59,68,72,72,30,70,43,56,26,58,63,32,34,52,92,31,31,30,76,35,19,19,27,23,33,28
Christian Maghoma,0,3,2,38,28,59,58,59,50,53,29,56,37,45,32,41,36,60,58,64,51,61,48,65,63,50,27,29,28,29,31,30
Jona,1,3,2,63,59,21,18,27,54,64,69,35,66,41,39,64,43,69,72,60,72,57,69,81,70,68,71,60,48,49,68,76
Patricio Araujo,0,2,2,65,49,68,62,67,80,66,37,65,49,63,52,64,64,64,70,73,70,69,64,75,65,73,50,57,50,64,66,44
Anders Dreyer,1,3,2,43,50,14,12,19,32,50,46,15,45,34,32,36,28,68,74,55,46,79,62,63,50,52,55,42,32,33,62,39
Lee Myeong Geon,0,2,2,60,62,47,52,41,53,53,56,48,64,60,61,62,63,48,53,60,74,55,50,73,61,62,47,57,59,60,41,41
Jean-Marie Dongou Tsafack,1,3,3,61,60,15,12,19,50,67,68,18,50,48,53,67,43,87,87,67,72,78,92,84,58,77,65,58,45,33,45,63
Yuma Suzuki,1,3,3,57,62,18,12,17,29,64,57,17,46,57,38,56,45,71,71,58,64,64,60,71,64,61,66,52,46,41,62,64
Josip Barišić,1,3,3,63,58,19,22,21,57,58,64,19,45,67,51,57,51,63,62,61,74,59,54,73,67,64,67,61,48,33,66,59
David Raven,0,3,2,62,61,64,63,64,66,54,33,61,43,62,64,61,56,66,70,86,71,62,71,83,62,48,23,28,54,21,27,38
Blair Alston,1,3,3,63,62,43,40,38,45,59,50,35,66,55,62,63,61,67,72,70,61,73,72,63,38,59,57,53,52,45,57,59
Daniel Kearns,1,3,4,57,59,17,15,15,36,51,51,27,53,52,57,62,53,80,76,74,57,68,82,53,45,55,53,51,50,55,59,51
Martin Canning,0,3,2,50,24,57,57,62,71,53,22,56,42,53,44,52,38,34,45,57,84,55,57,70,64,35,12,40,27,33,12,13
Ronan Curtis,1,3,2,48,60,35,43,45,34,49,49,38,42,48,56,57,54,76,60,55,44,62,59,71,51,42,59,50,36,35,57,38
Wataru Hashimoto,0,2,2,29,48,55,57,59,45,48,40,54,36,47,31,27,23,60,58,56,71,62,64,71,41,29,26,26,25,25,31,29
Santiago Lizana,1,3,4,71,69,33,47,41,50,60,61,43,57,50,34,63,62,72,73,70,54,78,82,63,43,62,58,65,39,51,35,38
Jacobo Kouffaty,1,3,3,67,65,30,37,34,44,60,66,42,63,42,69,62,58,72,68,53,47,85,74,56,40,54,66,43,40,42,52,39
Sander Fischer,0,3,2,63,54,73,70,70,64,56,21,62,40,67,30,67,59,44,58,68,81,56,53,77,65,61,23,44,26,46,61,19
Michael Dimeira,0,3,3,61,55,61,56,59,73,56,75,69,68,69,68,65,53,70,50,55,58,72,67,50,52,53,38,51,44,46,45,41
Nico Rinderknecht,0,3,2,54,55,57,60,62,68,50,43,56,51,53,46,61,55,62,65,55,65,63,65,61,54,58,35,41,39,39,48,37
Ondřej Čelůstka,0,3,2,69,70,75,70,75,72,64,53,74,53,63,70,74,60,64,67,71,77,57,68,80,69,59,48,58,62,50,40,46
Özkan Yıldırım,1,3,4,74,79,29,31,30,48,65,60,37,58,59,62,65,63,64,67,59,49,78,85,71,57,59,57,60,59,56,42,61
Marko Marin,1,4,4,81,82,26,22,23,35,60,70,25,78,67,73,77,66,79,73,61,32,90,85,67,42,63,60,73,82,74,58,75
Leandro Trossard,1,3,3,73,75,13,18,16,47,63,66,18,69,68,67,66,59,81,83,68,49,86,86,61,52,67,70,71,73,67,62,68
Numa Lavanchy,1,3,2,65,62,60,55,52,67,57,71,52,50,42,60,47,50,74,73,56,51,82,70,74,61,60,55,60,58,58,54,64
Lucas Medeirão,1,3,4,65,75,33,35,34,40,71,76,33,75,56,55,53,59,74,52,55,59,63,40,43,48,61,71,65,59,66,51,52
Harvey Barnes,1,3,3,59,62,41,44,48,48,44,47,43,55,56,50,58,51,77,75,58,48,58,65,41,40,57,50,52,56,52,49,50
Amadaiya Rennie,1,3,2,60,67,27,24,21,53,52,48,24,60,67,54,53,32,77,74,61,70,56,78,57,42,59,52,52,59,47,48,50
Sanmi Odelusi,1,3,3,66,62,25,19,23,35,53,66,15,58,58,56,60,55,77,81,77,72,58,74,81,63,61,62,51,43,36,67,58
James Rodríguez,1,3,4,85,84,25,30,42,65,84,80,55,86,79,88,84,80,77,75,68,70,73,82,54,62,86,82,91,87,86,81,91
Carlinhos,1,4,3,73,71,40,35,38,65,66,51,40,50,56,66,69,58,77,76,63,74,73,74,67,60,58,44,42,63,49,42,48
Eddy Francis,0,4,2,51,42,67,65,65,50,53,34,59,41,44,73,64,66,67,66,66,65,71,63,66,39,34,34,23,23,27,35,20
Jesper Juelsgård,0,2,2,63,60,64,68,67,76,70,42,65,41,62,70,67,55,67,76,77,73,70,63,72,55,56,30,58,62,55,44,45
Patrick van Aanholt,0,2,3,71,74,67,75,76,73,76,74,67,64,65,62,73,74,89,88,85,65,78,77,86,64,70,61,64,38,61,46,53
Hakan Özmert,0,2,2,66,65,62,58,64,77,68,52,62,62,65,65,70,67,55,53,70,72,72,62,60,64,65,45,67,61,58,57,40
Eric Ocansey,1,4,3,73,76,23,26,22,52,64,59,27,63,68,57,66,56,83,81,67,47,82,85,75,38,77,53,71,67,42,44,65
Juan Rodríguez,1,3,3,58,59,44,48,44,51,52,58,37,63,36,48,63,62,69,67,76,66,63,60,74,42,54,56,56,34,41,37,39
Sidnei,0,2,2,76,69,80,79,82,77,75,44,80,44,71,56,71,68,51,59,71,88,46,51,63,74,61,46,50,36,39,58,43
Aaron Lewis,0,2,2,45,60,54,59,66,57,54,52,54,44,40,55,38,29,70,75,78,72,55,51,62,49,36,36,37,40,34,43,34
Mathias Kristensen,1,3,3,58,56,37,42,40,51,51,52,38,42,39,39,58,49,75,77,60,34,85,82,62,45,51,45,43,36,37,36,34
Georgi Kostadinov,0,3,2,54,48,63,67,58,52,62,34,54,48,45,43,67,65,57,64,46,55,60,52,55,48,63,36,32,36,35,42,28
Kieran Agard,1,3,2,61,64,48,22,30,60,70,69,46,54,55,60,60,54,83,86,76,70,75,85,81,62,65,65,60,40,31,68,61
Jakub Błaszczykowski,1,4,3,79,78,58,61,59,62,77,74,57,75,82,76,78,70,77,77,75,72,80,79,64,48,77,68,70,75,67,70,77
Rashid Mahazi,0,3,2,62,58,62,58,62,77,53,51,60,59,54,47,62,60,68,58,75,75,64,59,56,46,49,40,42,41,36,42,39
Aaron McGowan,0,3,2,40,43,51,59,61,53,55,33,52,40,35,42,41,31,74,65,63,60,73,72,72,45,22,27,29,28,33,35,24
