Callum Wilson,25,3,3,75,73,20,25,39,73,70,77,40,71,78,52,70,60,93,90,77,81,79,81,66,62,69,79,64,62,45,75,65,76
Iñigo Martínez,0,2,2,67,53,85,84,81,86,75,48,82,46,61,51,69,77,71,72,74,78,64,67,89,76,81,42,74,72,51,39,37,81
Alberto,7,2,2,65,51,63,61,72,79,55,47,65,57,61,42,67,63,66,63,80,76,70,60,68,63,80,38,62,45,53,47,31,68
Renzo Vera,0,2,2,52,39,64,66,62,72,54,31,60,26,40,48,55,58,47,48,52,78,56,40,59,65,74,30,59,38,58,70,38,65
Yaser Kasim,7,4,3,74,65,59,60,61,64,60,54,63,66,78,50,75,68,65,65,71,72,73,73,70,55,62,48,49,57,61,46,51,68
Abraham Majok,25,3,3,46,41,14,17,11,31,46,56,18,49,39,47,45,29,81,85,47,65,58,55,64,48,47,51,45,34,33,46,34,52
Iván Alonso,25,3,2,74,62,12,14,11,76,77,78,23,60,64,57,67,63,53,53,48,65,62,66,81,77,74,72,64,63,58,72,68,72
Luis Cabrera,7,2,2,66,63,70,66,67,70,54,54,59,63,61,53,66,59,68,70,71,65,70,71,65,47,59,42,46,35,33,40,32,63
Marco Matias,16,3,3,74,74,26,28,29,55,67,74,37,63,72,68,66,64,87,86,62,56,74,78,61,58,77,72,77,59,54,67,70,73
Sandro Tsveiba,0,4,2,34,33,63,66,67,64,39,19,58,22,42,22,39,32,72,68,62,48,65,62,72,60,31,33,22,27,24,36,33,59
Kouassi Eboue,7,3,2,64,57,59,61,61,66,70,38,68,59,51,41,69,64,67,68,75,68,65,66,63,54,55,42,52,41,42,46,39,66
Gino Fechner,4,3,2,54,47,56,54,57,63,49,39,52,47,49,40,58,53,64,65,55,66,55,64,66,60,49,34,29,34,40,41,27,58
Lindo Mfeka,9,3,4,54,51,31,34,36,44,41,53,38,57,54,57,64,59,78,79,69,43,86,52,54,49,59,40,51,62,58,68,49,55
Ivan Radovanovic,7,3,2,75,67,72,66,76,79,73,61,79,75,75,62,78,78,55,68,78,82,58,60,72,72,84,40,79,65,58,58,56,77
Diogo Amado,7,3,3,69,67,69,65,70,68,70,67,74,72,66,66,72,71,69,66,76,60,71,73,74,58,64,51,69,66,68,70,51,71
Capa,17,4,4,76,74,66,79,73,88,73,76,67,68,63,75,72,57,86,87,91,75,81,75,76,57,81,56,62,51,58,54,52,76
Eroll Zejnullahu,7,3,3,68,68,64,63,67,68,65,62,66,68,59,58,71,67,70,72,68,56,77,72,64,52,69,51,64,71,59,49,53,68
Max Lowe,16,2,2,61,57,64,64,64,60,64,55,67,59,61,59,63,58,70,69,61,63,67,65,67,62,49,41,36,38,38,50,41,65
Adriá Carmona,16,4,3,69,73,28,31,31,30,55,56,31,64,49,71,70,60,79,73,52,54,87,81,51,33,56,62,59,62,72,67,59,68
Lukas Rath,0,3,2,55,57,64,59,62,67,61,41,58,44,63,62,50,48,69,67,72,73,66,60,80,55,65,18,34,58,64,56,30,63
Carlos Fernández,25,3,3,66,65,18,21,36,62,63,70,20,52,53,29,52,30,59,61,61,67,49,47,55,68,68,74,57,28,23,71,52,67
Cristian Carletti,25,3,3,51,49,13,12,17,33,58,51,14,44,43,31,47,31,53,52,54,67,54,51,66,63,48,63,49,37,31,65,39,56
Joe Newell,16,3,2,64,67,56,63,62,43,64,53,54,62,62,72,66,65,76,78,59,62,59,81,41,62,60,59,63,67,68,63,64,67
Vladimir Parnyakov,17,3,3,65,68,29,33,27,31,62,62,23,63,65,67,65,54,77,74,68,47,77,75,50,52,63,54,56,58,48,59,61,66
Spas Delev,16,5,3,68,70,17,13,13,35,68,74,12,61,68,60,59,44,86,83,77,60,88,85,75,60,76,68,71,62,53,64,59,69
Pedro Pinto,0,3,2,63,50,64,62,66,70,64,31,65,33,52,53,44,39,63,62,60,70,53,45,74,67,42,30,26,40,32,39,33,66
Karol Mackiewicz,9,2,2,65,69,38,36,34,55,54,51,40,50,51,67,62,60,91,91,65,42,77,87,77,50,53,59,50,49,43,51,55,66
Kota Mori,25,3,3,60,64,22,21,20,49,52,52,39,50,54,40,52,37,75,74,55,60,68,73,45,50,51,51,50,46,49,52,53,57
Marcelo Goiano,3,4,2,71,72,71,76,73,73,75,55,74,43,62,73,67,58,77,79,77,56,74,78,73,61,71,33,65,57,34,41,39,74
Pol Llonch,6,3,2,56,55,63,67,73,85,53,51,69,53,68,53,63,53,81,78,86,67,87,76,79,43,68,38,48,53,55,51,53,66
Jorge Zárate,17,3,2,68,75,33,45,38,24,60,65,40,67,66,60,68,60,84,88,80,46,84,79,73,41,65,60,59,55,52,59,50,70
Nicolaj Ritter,16,3,3,60,62,54,61,60,56,56,65,47,49,57,60,61,56,79,75,65,56,68,70,59,41,57,41,41,42,40,43,52,60
Giuliano Modica,0,4,2,48,49,68,67,69,70,66,44,70,40,67,23,51,40,64,55,67,74,68,49,81,67,46,29,30,26,21,37,27,68
Emiliano Papa,3,2,3,66,66,66,65,63,72,70,63,70,65,63,70,66,65,73,74,74,45,75,75,71,65,60,35,51,69,60,58,41,69
Maxim Belyaev,0,3,2,36,30,73,68,75,55,56,24,69,32,49,33,46,45,69,65,56,73,71,40,72,72,40,24,23,31,32,40,29,68
Jahmir Hyka,16,3,3,71,79,22,31,39,55,65,63,46,63,73,68,62,56,83,83,81,33,90,92,61,43,59,63,59,63,58,52,61,71
Facundo Barceló,25,3,2,60,56,15,22,21,27,50,56,19,45,52,39,47,35,72,74,47,53,74,73,80,64,62,64,53,41,38,59,50,60
Lewis O'Brien,17,3,3,56,60,36,28,35,51,44,48,23,49,50,48,57,46,72,68,52,31,82,71,46,40,52,38,41,42,43,42,45,55
Mathias Thrane,16,3,2,64,57,24,25,24,46,59,60,22,58,47,63,59,54,72,69,61,72,58,56,49,41,58,54,53,49,49,52,45,62
Pité,3,2,2,71,69,60,62,67,70,69,66,60,66,63,59,68,56,66,68,73,72,51,58,63,64,63,33,41,56,41,54,45,66
Funso Ojo,7,3,3,69,65,50,56,63,66,66,64,65,68,74,69,75,68,73,68,75,64,70,82,69,58,74,59,69,45,56,65,52,70
Fankaty Dabo,4,3,2,42,59,52,60,64,52,55,56,55,42,51,58,43,38,78,72,61,59,62,59,60,49,54,44,43,42,34,34,39,58
Leigh Broxham,3,2,2,58,55,67,68,67,80,61,53,64,51,69,44,62,59,52,52,90,82,73,53,92,55,64,53,56,52,49,61,48,64
Marc Warren,3,2,2,54,56,56,55,58,73,55,44,56,37,43,52,52,51,64,61,55,67,74,70,67,49,57,35,49,53,45,50,42,57
Carl Jenkinson,4,2,2,68,68,74,74,75,71,70,67,69,62,62,73,69,64,68,78,78,74,68,62,64,60,72,41,41,60,52,49,60,73
Norman Theuerkauf,7,3,2,63,57,65,67,70,72,67,52,70,58,65,61,67,61,55,54,83,68,65,68,65,59,73,45,62,57,55,64,44,68
Federico Barba,0,2,2,52,42,76,74,76,76,68,27,72,29,67,35,52,54,55,55,55,72,53,50,60,66,46,21,31,30,29,35,32,71
Alex Fletcher,25,3,3,54,53,18,11,18,49,57,59,18,41,56,51,45,34,80,76,56,43,72,75,66,42,57,63,55,41,48,66,59,58
Luis Gil,9,3,3,67,68,44,42,47,55,65,62,39,71,63,50,71,63,75,66,68,54,77,75,34,55,54,55,56,70,64,57,57,65
Pak Kwang Ryong,25,3,2,62,59,36,39,42,54,64,54,48,58,61,48,64,52,69,73,76,75,48,57,82,68,67,60,60,50,55,62,62,64
Oliver Norwood,7,3,2,72,64,67,72,71,72,65,59,72,72,69,70,76,77,64,64,72,60,74,71,63,58,77,58,73,72,73,56,69,73
Grant Leadbitter,7,3,2,73,59,68,65,68,73,66,64,65,72,71,72,74,70,66,65,71,71,70,64,73,58,75,62,70,59,68,77,55,71
Jefferson Cuero,16,2,4,72,73,17,35,32,31,70,67,50,65,66,70,65,58,92,93,81,59,75,86,69,65,75,66,63,56,29,58,59,73
Hassan Ndam,0,2,2,42,44,48,52,51,64,48,32,48,36,41,29,41,36,78,77,74,80,49,49,69,50,51,26,48,33,39,41,36,55
Willian José,9,4,3,79,76,29,35,37,65,80,81,40,63,73,54,73,46,64,68,66,86,51,59,56,75,83,82,78,63,71,80,75,79
Michael Gregoritsch,9,3,3,76,73,35,38,40,58,70,71,33,67,65,65,72,68,66,74,70,69,52,66,50,70,80,69,75,62,78,62,63,72
Igor Bubnjić,0,2,2,51,43,74,72,73,73,64,15,66,29,62,26,45,51,55,55,60,78,34,55,66,73,57,14,30,35,32,41,28,70
Jordan Cook,16,3,3,62,62,15,25,30,44,55,62,19,57,51,56,61,53,74,72,75,58,79,83,63,55,55,59,57,66,54,60,54,62
Robin Henkens,17,4,2,66,67,52,56,57,64,64,62,63,65,61,65,64,66,67,63,67,58,75,72,65,56,70,59,67,69,67,58,61,66
Brian Lenihan,4,3,2,64,59,63,60,67,62,55,57,62,51,55,62,67,58,64,63,63,58,51,49,61,49,55,43,52,56,38,39,46,63
Lorenzo Laverone,3,3,3,64,64,55,57,59,66,67,64,60,68,63,72,66,58,82,86,86,71,81,79,77,53,69,40,48,70,65,60,38,67
Freddy Mveng,7,3,3,60,54,47,42,45,38,62,65,50,59,42,63,62,53,78,71,62,75,76,82,72,58,63,37,51,57,61,56,46,55
Ashtone Morgan,3,3,2,58,63,63,65,66,71,64,56,59,59,52,60,59,56,79,86,69,58,69,78,67,52,42,28,40,60,33,44,37,66
Vladimír Darida,7,3,3,81,78,62,64,67,58,75,73,71,78,74,75,81,75,74,65,94,46,88,84,77,41,76,72,77,78,67,74,65,79
Ro-Shaun Williams,4,3,2,36,34,56,66,68,55,50,29,56,31,46,32,39,30,78,77,55,64,59,56,71,63,43,27,30,35,36,49,37,60
Matt Crooks,7,3,2,61,60,58,61,64,69,61,60,61,54,60,40,64,59,70,68,68,73,57,66,57,67,57,54,51,49,34,36,42,63
Pablo Marí,0,3,2,55,41,67,64,71,59,58,34,63,37,55,32,64,48,57,57,60,85,51,51,59,70,53,38,40,27,30,31,28,68
Cedric Evina,5,3,3,62,65,53,61,63,65,55,52,59,62,50,64,66,49,80,84,78,81,80,85,84,54,59,40,42,54,64,47,31,65
Javi Ontiveros,17,3,3,74,75,24,23,25,35,63,62,23,64,49,69,76,67,76,72,34,33,88,75,49,32,72,68,71,70,61,68,37,70
Mathías Riquero,7,3,2,74,58,68,58,72,78,66,64,63,59,76,68,75,70,45,50,75,74,68,57,74,76,69,53,66,62,59,57,49,71
Luis Ricardo Esqueda,5,3,2,64,64,62,69,69,66,57,59,63,59,62,65,66,63,69,67,65,63,67,66,75,51,66,44,58,43,45,46,50,66
Erwin Hoffer,25,4,3,66,71,20,14,15,60,65,67,26,58,62,59,64,51,90,86,71,62,76,76,69,66,67,63,61,47,49,68,64,68
Nicolás Domingo,7,3,2,70,66,66,67,71,68,74,55,78,67,57,55,72,75,64,69,80,69,72,78,71,55,62,50,68,58,46,65,57,73
Patrick Banggaard,0,3,2,57,35,69,67,69,70,59,33,69,41,61,39,63,58,63,61,72,71,51,33,61,68,45,36,37,35,37,32,36,68
Marcel Holzmann,3,3,2,58,59,56,58,58,62,64,44,52,39,33,60,57,40,75,72,69,62,79,77,60,47,56,36,25,55,28,41,22,58
Thiago,7,3,5,91,90,49,62,64,57,84,83,74,85,81,72,90,86,77,68,74,59,85,90,75,58,75,69,82,83,77,75,90,86
Stergos Marinos,4,3,2,65,63,71,69,70,70,66,43,67,60,71,67,67,65,73,74,66,63,74,71,72,64,70,37,43,31,41,44,31,69
Rodolfo Reyes,7,3,2,59,43,53,58,55,60,56,40,58,42,36,39,53,50,60,57,68,74,62,57,58,45,41,31,28,33,34,45,31,57
David Bruno,4,3,2,66,62,68,64,67,71,66,49,68,50,59,61,57,49,66,67,71,49,73,66,62,48,31,34,34,38,54,42,29,66
Nélson Monte,0,2,2,53,48,72,69,72,60,61,41,69,36,38,52,54,41,58,62,65,78,55,60,81,64,35,28,31,38,32,46,28,69
Otávio Cairinho,4,3,2,56,44,77,76,75,82,67,36,72,44,57,62,64,61,56,61,61,76,63,54,82,72,61,43,54,47,55,66,43,75
Wataru Hashimoto,3,2,2,29,48,55,57,59,45,48,40,54,36,47,31,27,23,60,58,56,71,62,64,71,41,29,26,26,25,25,31,29,50
Alexander Gerndt,25,4,3,73,71,32,32,37,63,72,77,30,70,68,70,70,59,81,73,81,70,59,71,65,56,73,73,75,70,68,67,71,73
Casper Sloth,16,4,2,70,68,57,56,58,55,59,64,62,70,60,41,70,68,69,66,62,57,62,69,58,38,68,62,62,56,31,58,48,67
Danny Blum,16,3,3,70,74,22,19,29,47,68,67,28,46,63,64,61,48,86,87,50,70,66,74,56,50,70,64,74,75,71,44,55,69
Francesco Puntoriere,25,3,2,46,47,13,13,11,28,52,47,16,46,46,28,44,27,72,70,60,44,63,52,62,55,47,60,46,38,28,49,37,53
Ivo Pinto,4,3,2,68,68,73,74,76,69,74,62,71,59,64,74,66,61,79,85,77,69,63,71,67,67,61,38,49,56,55,58,44,75
Luca Tremolada,9,3,3,69,71,24,28,22,38,62,60,26,65,57,65,70,64,75,74,72,58,72,73,41,45,56,54,62,67,70,60,53,67
Edson Braafheid,3,3,3,66,66,71,70,74,67,65,58,69,53,73,75,69,65,67,68,66,75,72,69,74,65,66,31,46,70,69,57,48,70
Walter Erviti,9,3,4,72,72,60,33,55,62,72,67,67,82,72,77,73,75,63,52,72,42,75,83,58,44,71,66,67,75,66,56,68,73
Fredditinho,7,3,2,73,61,50,59,53,62,78,61,65,73,72,41,77,73,65,61,65,52,73,72,69,45,43,38,49,48,55,54,48,67
Luca Paganini,17,3,3,69,68,14,14,18,30,69,63,25,68,50,63,68,65,72,76,72,57,70,72,34,32,64,40,65,54,42,55,40,67
Campabadal,3,3,2,62,54,66,72,69,68,63,22,70,37,49,65,59,52,71,72,74,64,69,71,70,56,23,12,21,47,45,48,27,68
Yuma Suzuki,17,3,3,57,62,18,12,17,29,64,57,17,46,57,38,56,45,71,71,58,64,64,60,71,64,61,66,52,46,41,62,64,63
Dion Kelly-Evans,6,3,2,58,56,50,58,57,85,55,46,54,40,45,51,50,48,84,83,64,56,80,79,82,41,54,36,38,31,39,52,35,59
Christopher Schindler,0,2,2,61,39,74,69,73,73,68,27,71,43,62,49,62,46,65,68,72,77,58,59,59,68,52,22,24,30,33,39,30,72
Gaetano Letizia,17,5,2,65,65,68,72,71,64,69,55,69,49,69,69,65,65,91,85,81,70,87,82,75,55,49,36,45,58,37,45,28,73
Elliott Bennett,16,3,3,67,68,52,64,61,46,59,66,48,66,59,67,65,63,84,81,71,57,71,75,51,38,70,60,69,62,65,64,54,69
François,0,2,2,52,44,62,61,67,80,61,30,63,41,57,53,56,48,48,53,66,89,32,33,56,69,54,35,40,37,38,54,45,67
Nicolas Viola,7,3,3,70,66,49,56,57,66,69,49,59,71,64,68,73,70,74,67,73,70,62,69,64,62,67,40,69,70,69,61,58,68
Marcus Fraser,0,2,2,49,50,63,72,63,48,48,44,62,33,59,39,46,39,72,71,70,71,67,73,64,44,27,23,25,30,33,37,30,60
Naoki Maeda,18,3,3,41,47,13,14,16,25,54,47,11,64,47,33,63,48,71,69,59,56,76,56,69,52,51,51,47,49,44,64,49,55
Nicklas Shipnoski,25,3,3,58,60,20,30,24,34,37,42,25,45,49,51,49,45,68,68,53,41,63,63,42,33,56,46,40,53,35,56,52,54
Rob Schoofs,7,3,2,69,64,47,62,60,64,70,63,67,72,67,71,74,75,69,64,75,58,70,71,65,53,71,57,69,70,72,53,64,71
Dalbert,5,3,2,75,79,73,74,75,76,76,77,71,66,67,77,74,69,91,90,82,67,68,83,59,60,72,59,61,68,47,42,52,77
Franco Cristaldo,7,3,2,70,60,63,55,61,70,63,49,59,64,59,49,71,66,75,74,72,59,81,80,64,49,58,49,58,49,58,57,47,66
Federico Peluso,3,3,2,60,59,79,81,81,62,74,50,82,38,67,71,62,62,63,67,69,78,53,56,71,77,70,41,57,69,47,48,31,75
Gavin Massey,17,3,3,58,62,46,34,45,52,59,55,55,58,49,59,59,52,81,84,79,63,61,79,60,51,62,57,58,56,59,58,42,64
Luigi Castaldo,25,2,3,69,58,11,11,11,51,71,76,14,49,72,47,47,43,64,70,70,74,57,66,74,70,69,71,57,53,51,75,69,69
Christoph Janker,0,3,2,61,42,73,72,74,73,68,32,62,39,62,45,60,41,61,52,61,74,55,63,77,68,62,22,30,32,40,50,39,71
Juan David Ríos,17,2,2,69,58,63,57,62,74,65,60,60,67,67,59,67,63,78,66,75,59,76,70,66,55,64,62,33,41,31,47,36,66
Lucas Janson,16,3,4,77,78,27,26,24,63,71,79,27,74,59,57,69,58,73,74,69,43,82,83,80,58,60,77,69,52,48,54,61,73
Diego Orellana,9,3,2,62,64,57,50,60,49,46,53,55,56,53,60,60,54,72,73,65,55,81,68,58,45,44,41,47,60,37,46,38,59
Eirik Hestad,16,3,4,67,68,47,52,53,64,65,63,52,63,59,64,66,63,75,65,68,48,65,73,60,46,68,52,61,64,61,49,59,65
Patrice Bernier,7,3,2,70,67,62,57,62,72,70,67,62,70,79,63,71,66,54,64,53,65,82,63,57,59,68,55,61,64,65,78,58,68
Aleandro Rosi,4,3,3,68,68,62,70,68,72,70,62,65,55,74,73,66,66,79,77,79,76,60,70,68,60,72,48,65,65,54,50,42,71
Tom Thorpe,7,3,2,62,39,62,63,64,61,64,27,62,54,65,34,61,45,63,53,67,68,49,58,71,64,43,23,43,28,43,44,33,62
Albert Bunjaku,25,4,3,66,65,18,22,26,57,66,71,39,59,66,50,63,44,68,66,56,71,75,70,74,63,71,65,59,57,59,66,67,68
Andy Carroll,25,3,2,74,67,42,43,46,85,77,76,45,65,78,64,65,56,69,65,75,92,50,62,84,91,85,77,78,53,42,73,74,78
Juan Daniel Roa,17,2,2,69,68,63,67,66,74,65,72,65,67,63,64,66,67,76,74,92,70,77,71,84,56,55,30,65,37,30,34,54,68
Stephen Kelly,3,3,2,62,56,66,65,68,66,67,55,68,56,64,63,65,63,54,52,68,73,62,64,70,68,56,34,47,46,41,42,43,65
Braian Mansilla,25,2,2,65,67,26,22,22,31,62,63,14,57,59,49,60,54,89,88,73,65,66,72,63,62,63,65,58,58,34,62,46,66
Josh Risdon,4,3,2,64,60,73,73,75,71,57,43,70,43,60,66,61,57,78,77,72,76,86,59,91,53,50,48,55,56,38,43,30,70
Carles Planas,3,3,2,72,63,74,73,68,73,74,57,75,47,60,77,70,58,79,76,80,66,81,72,86,61,49,32,37,59,50,51,23,75
Lee Gregory,25,3,2,64,62,31,29,23,46,66,73,21,57,61,43,49,46,72,73,75,78,58,71,71,61,61,66,61,56,61,69,63,67
Teit Jacobsen,17,3,2,41,51,39,45,44,50,53,50,38,49,39,50,47,46,65,63,58,69,57,51,61,41,47,31,38,39,38,46,30,51
Benjaloud Youssouf,4,2,2,45,55,53,64,60,65,59,41,57,48,36,61,53,49,76,73,60,52,73,52,65,46,48,27,43,32,31,39,25,60
Marco Fabián,9,4,4,81,80,20,39,44,64,75,75,34,77,69,74,76,73,76,69,75,66,84,90,73,61,79,76,76,76,78,77,75,78
Calum Butcher,7,3,2,63,59,69,64,67,85,56,21,63,36,52,27,67,63,69,65,72,80,60,57,73,65,52,55,59,40,30,36,40,58
Raphael Branco,0,1,2,47,45,63,57,60,62,55,39,58,41,35,38,51,42,63,69,60,75,55,55,76,58,33,41,35,37,22,37,33,62
Joo Min Kyu,25,3,2,58,57,50,39,58,58,59,71,61,55,66,33,64,54,69,68,73,74,58,68,70,63,68,71,55,35,32,43,68,67
Jang Hak Young,3,4,2,56,48,67,62,64,60,64,58,65,60,50,63,63,62,72,71,72,56,67,73,72,51,47,44,49,54,51,61,34,65
Gerardo Rodríguez,3,3,2,65,63,70,71,70,69,69,53,66,58,71,65,67,66,68,67,83,75,63,68,54,63,65,39,53,67,67,74,36,70
Carlos Moreno,0,2,2,62,43,59,62,65,72,63,51,65,49,43,65,69,58,64,65,77,76,59,56,73,63,46,35,32,33,32,36,27,66
Ryan Johnson,3,2,2,40,37,45,53,56,44,44,25,43,36,35,27,41,44,77,70,61,72,52,63,72,54,27,28,21,21,22,31,20,53
Salvatore Monaco,0,2,2,51,47,67,69,67,58,55,30,61,35,49,41,55,48,60,55,60,70,55,45,65,60,55,41,44,46,48,40,46,64
Noah Awassi,0,3,2,35,29,49,56,62,47,47,28,56,35,43,31,37,27,67,62,60,68,52,50,67,49,47,23,24,35,35,45,36,55
Alper Ademoglu,9,4,3,62,64,45,52,55,42,54,48,36,56,64,50,66,65,62,64,41,51,67,55,55,52,67,54,50,59,54,59,53,58
Pavle Vagic,25,3,2,52,54,23,27,25,36,46,45,24,51,50,48,50,43,67,73,47,44,55,62,31,35,46,36,42,47,38,41,43,52
Vladimir Granat,0,3,2,50,48,75,74,79,75,72,29,74,48,73,62,64,63,50,52,63,71,56,65,71,65,73,43,64,67,74,41,49,73
Jesús Navas,17,3,3,80,82,27,26,20,50,77,74,33,74,70,77,76,74,89,88,79,34,87,87,62,47,75,61,70,80,46,56,75,79
Nikolay Dimitrov,16,4,3,70,71,28,36,43,56,68,66,40,63,61,66,67,53,78,81,63,62,76,66,53,56,64,63,58,55,65,70,58,69
Manuel Pucciarelli,25,3,3,79,77,21,29,31,60,74,80,32,65,70,63,73,59,87,79,83,58,87,87,72,57,72,74,70,55,39,55,70,74
Ryan Taylor,4,3,2,74,65,68,69,70,77,71,66,72,63,70,83,70,73,54,43,61,62,74,63,66,59,84,49,74,86,81,54,57,69
Dzhamaldin Khodzhaniyazov,0,3,2,62,58,67,67,69,69,58,42,68,39,40,64,62,53,70,75,72,67,69,68,75,64,64,47,56,59,59,54,37,68
Sebastian Pasquali,9,3,2,64,62,38,42,40,37,50,54,25,58,60,59,60,58,65,63,59,45,64,66,52,38,47,55,36,44,35,59,36,59
Kristian Dennis,25,3,2,57,57,29,22,34,69,63,66,40,58,67,38,42,46,68,66,63,62,68,71,71,56,71,64,66,43,60,67,67,63
Ioan Adrian Hora,16,3,3,66,63,44,48,50,55,68,70,53,67,65,65,66,63,76,73,65,68,67,70,50,55,65,70,62,61,63,67,59,68
Igor Dintra,3,3,3,63,66,58,66,58,81,71,55,49,61,58,65,59,60,63,62,60,75,42,54,48,71,58,43,51,63,59,48,60,62
Martín Bravo,25,3,3,66,72,28,27,31,59,64,66,30,65,77,65,68,68,73,76,74,67,77,75,77,66,72,65,68,59,53,67,64,69
Falcao,25,4,3,81,74,16,19,42,72,82,85,41,68,85,55,67,53,75,68,68,73,75,85,92,90,78,83,76,83,71,84,84,82
Daiki Niwa,0,3,2,66,35,66,70,72,62,65,47,68,25,47,48,64,29,45,47,56,70,60,50,71,69,38,30,33,30,32,28,31,69
Rasmus Lindkvist,3,4,2,63,61,51,58,61,69,62,61,52,58,36,69,64,58,88,88,76,61,61,74,58,55,57,58,48,66,64,51,36,65
Michael Gómez,25,3,2,55,58,12,19,17,32,62,64,19,46,48,31,52,40,73,74,62,60,68,63,69,58,55,65,47,45,31,62,47,61
Sultan Al Yami,3,4,3,60,63,57,63,57,72,58,60,58,60,58,62,59,58,67,63,62,61,73,75,65,63,42,47,25,68,62,31,45,61
Paul Baysse,4,3,2,65,62,78,74,79,78,74,48,74,60,69,65,74,70,62,68,74,83,65,60,80,82,59,40,50,56,36,50,29,78
Ondřej Vaněk,9,4,2,73,71,57,64,59,73,64,57,62,71,67,69,70,72,75,75,71,63,76,76,71,68,75,55,69,58,68,66,52,69
Sam Verdon,9,3,2,57,53,42,39,46,38,54,50,42,54,53,45,56,53,61,59,65,48,64,57,60,54,59,56,59,53,52,57,50,55
Ludovic Sylvestre,7,3,3,65,66,48,48,54,62,65,61,66,65,64,63,66,64,63,62,68,72,62,64,59,64,68,60,60,67,66,62,53,63
Sebastian Rode,7,3,3,73,72,76,81,80,84,77,69,80,71,74,69,75,72,75,66,86,75,77,75,81,66,75,55,65,51,57,51,55,78
Areias,25,3,2,56,52,16,14,21,62,53,70,31,41,64,31,60,36,60,64,68,72,52,62,65,68,64,68,51,41,31,65,68,64
Mateo Musacchio,0,3,2,73,43,85,86,84,81,81,50,85,64,70,55,78,70,75,70,72,81,59,73,83,81,57,48,53,53,45,57,36,83
Ángel García,3,3,2,55,66,65,72,66,54,65,45,59,41,40,47,33,35,62,54,69,66,73,72,72,55,35,30,33,41,33,43,29,61
Kim Jun Su,4,4,2,55,57,60,60,62,68,55,30,58,30,40,62,55,38,72,72,57,65,63,66,77,46,36,17,22,26,23,40,27,61
Kei Ikeda,18,3,3,62,62,10,13,10,31,53,46,18,67,54,30,65,50,69,65,53,68,67,72,61,52,54,61,52,46,42,62,55,59
Sam Byram,17,3,2,73,72,69,70,71,66,73,65,67,68,72,70,70,65,77,78,79,70,70,77,79,66,66,62,60,55,33,50,43,73
Sören Reddemann,0,3,2,35,28,56,52,58,58,49,27,53,29,44,30,44,31,51,54,53,68,39,55,33,54,44,29,21,29,27,41,31,55
Mevlüt Erdinç,25,3,3,73,71,33,40,42,66,73,76,42,69,72,69,72,64,68,75,76,77,74,71,82,74,73,76,68,69,73,78,72,75
Wissam Ben Yedder,25,5,4,83,85,28,26,21,55,80,83,44,76,82,73,77,68,86,84,77,57,86,91,85,74,78,84,69,80,77,74,76,81
Birama Ndoye,0,3,2,65,52,69,69,74,69,57,65,54,55,66,53,69,65,54,71,74,90,71,59,73,66,66,62,61,44,35,44,43,70
Adam Marušić,17,2,3,72,73,66,68,67,68,70,69,68,69,64,68,64,63,83,83,76,74,67,68,75,62,71,65,71,58,48,58,67,71
Olivier Giroud,25,3,2,82,72,26,20,37,76,83,84,41,75,78,63,77,56,60,58,79,88,52,59,82,88,84,84,76,70,65,81,82,83
Bojan,25,4,4,82,82,20,19,22,30,77,78,29,84,79,68,81,74,79,75,67,45,84,83,48,42,77,70,72,83,66,71,79,81
Alexandre Silva,16,3,3,72,74,18,19,22,46,69,70,20,65,65,54,67,48,84,83,68,65,68,84,54,54,67,68,53,68,33,45,57,70
Kazuki Nagasawa,16,3,4,76,78,19,20,14,38,64,68,19,69,53,66,72,64,77,69,66,38,89,90,62,30,56,54,46,65,54,49,52,71
Modou Barrow,17,2,3,74,80,30,34,36,50,75,70,50,65,71,65,68,62,91,92,70,61,86,87,50,43,70,68,64,55,55,58,54,74
Henry Obando,4,3,2,63,58,68,64,69,68,53,56,56,48,60,59,59,41,87,85,78,84,43,51,42,70,27,22,29,35,32,33,30,67
Oliver Lancashire,0,3,2,40,22,63,62,66,56,60,24,58,42,59,21,49,53,66,52,71,76,54,59,76,63,44,27,30,19,24,21,20,63
Daniel Arreola,0,3,3,65,64,66,63,64,55,62,52,65,59,65,66,64,61,72,73,73,65,68,67,61,50,70,56,68,59,53,60,70,66
Sam Dryden,4,3,2,39,50,49,57,57,51,56,44,52,38,39,47,31,29,66,58,59,56,49,56,55,39,25,26,31,32,30,40,30,53
Daniel Lloreda,25,3,3,62,65,12,14,19,34,47,62,19,52,56,63,46,41,84,81,63,66,64,70,68,58,54,61,52,37,33,57,63,62
Matías Blázquez,0,2,2,46,25,66,63,67,62,52,24,60,26,56,33,63,56,58,53,59,80,41,48,70,73,64,19,27,28,32,35,34,66
Abdou Razack Traoré,16,4,4,76,79,32,32,38,78,67,68,40,74,71,72,71,62,85,84,70,68,83,84,82,68,72,67,69,72,74,70,66,74
Younes Namli,9,3,3,76,81,29,32,34,33,62,58,36,67,46,56,68,62,74,73,76,49,69,74,44,43,65,52,50,56,44,62,57,69
Deiver Machado,3,3,2,65,70,65,66,69,65,68,62,63,62,57,68,66,57,84,86,84,60,81,71,90,57,55,52,54,38,32,57,41,71
Eijiro Takeda,16,2,2,55,53,46,54,57,50,55,52,52,54,42,54,43,52,62,83,58,64,74,67,67,40,45,33,30,35,26,35,23,55
